full_name,id,run_uuid,created_at,updated_at,repository_id,period_start_date,period_end_date,previous_period_start_date,previous_period_end_date,interval_weeks,sticky_metric_score,magnet_metric_score,Quadrant (calculated median),Transition,SIG change,developers_new_current_period,developers_total,developers_with_contributions_previous_period,developers_with_contributions_current_period,developers_with_contributions_previous_and_current_period,issues_count_current_period,issues_count_total,stargazers_count_current_period,stargazers_count_total,pull_requests_count_current_period,pull_requests_count_total,forks_count_current_period,forks_count_total,checkout_sha,Unnamed: 30,bugs_current_period,bugs_total,bugs_closed_current_period,bugs_closed_total,support_current_period,support_total,support_closed_current_period,support_closed_total,total_loc,total_kloc,total_lines,sig_volume_ranking,sig_volume_ranking_numeric,loc_complexity_per_risk,percentage_complexity_per_risk,loc_unit_size_per_risk,percentage_unit_size_per_risk,sig_complexity_ranking,sig_complexity_ranking_value,sig_unit_size_ranking,sig_unit_size_ranking_value,duplication_line_count,duplication_block_count,duplication_percentage,sig_duplication_ranking,sig_duplication_ranking_numeric,sig_analysability_ranking,sig_analysability_ranking_numeric,sig_changeability_ranking,sig_changeability_ranking_numeric,sig_testability_ranking,sig_testability_ranking_numeric,sig_overall_ranking_numeric,issues_average_duration_days,comments_total,comments_relevant_percentage,comments_relevant,comments_relevant_loc,comments_copyright,comments_copyright_loc,comments_auxiliary,comments_auxiliary_loc,comments_loc,comments_percentage,sig_comments_ranking,sig_comments_ranking_numeric,sig_analysability_ranking_no_unit_tests,sig_changeability_ranking_no_unit_tests,sig_testability_ranking_no_unit_tests,sig_overall_ranking_numeric_no_unit_tests
ReactiveX/RxAndroid,582.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:34,2024-01-26 03:34,3322.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,66666667","0,00854701",Stagnant,Stagnant -> Stagnant,SAME,1.0,117.0,3.0,3.0,2.0,2.0,572.0,233.0,19292.0,2.0,231.0,36.0,2918.0,bbb97e095f63a746d2b9381a4dfa1aaa4c590c8f,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,297.0,0.0,439.0,++,5.0,low: 228 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 76.768 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 228 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 76.768 *** moderate: 0 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"25,8004",30.0,83.0,25.0,84.0,5.0,65.0,0.0,0.0,149.0,34.0,+,4.0,5.0,5.0,5.0,5.0
ReactiveX/RxAndroid,583.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:34,2024-01-26 03:34,3322.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,0,0,Terminal,Stagnant -> Terminal,SAME,0.0,117.0,3.0,0.0,0.0,2.0,574.0,205.0,19497.0,0.0,231.0,27.0,2945.0,bbb97e095f63a746d2b9381a4dfa1aaa4c590c8f,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,297.0,0.0,439.0,++,5.0,low: 228 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 76.768 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 228 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 76.768 *** moderate: 0 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"25,764",30.0,83.0,25.0,84.0,5.0,65.0,0.0,0.0,149.0,34.0,+,4.0,5.0,5.0,5.0,5.0
ReactiveX/RxAndroid,584.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:34,2024-01-26 03:34,3322.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,0,"0,01680672",Terminal,Terminal -> Terminal,SAME,2.0,119.0,0.0,4.0,0.0,10.0,584.0,197.0,19694.0,6.0,237.0,27.0,2972.0,bbb97e095f63a746d2b9381a4dfa1aaa4c590c8f,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,297.0,0.0,439.0,++,5.0,low: 228 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 76.768 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 228 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 76.768 *** moderate: 0 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"25,5918",30.0,83.0,25.0,84.0,5.0,65.0,0.0,0.0,149.0,34.0,+,4.0,5.0,5.0,5.0,5.0
apache/rocketmq,586.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,089701","0,1462963",Fluctuating,Fluctuating -> Fluctuating,SAME,79.0,540.0,301.0,109.0,27.0,384.0,1685.0,1741.0,9512.0,178.0,989.0,1028.0,4508.0,f1b856a091a3ee441fb0fe0b5a1d5892b7fafad0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70879.0,71.0,87101.0,+,4.0,low: 45162 *** moderate: 7966 *** high: 2310 *** very_high: 914 ***,low: 63.717 *** moderate: 11.239 *** high: 3.259 *** very_high: 1.29 ***,low: 38431 *** moderate: 6288 *** high: 5858 *** very_high: 5775 ***,low: 54.221 *** moderate: 8.871 *** high: 8.265 *** very_high: 8.148 ***,-,2.0,o,3.0,3148.0,922.0,"4,44",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"35,2572",2674.0,64.0,1702.0,5131.0,681.0,10885.0,291.0,351.0,16367.0,19.0,+,4.0,4.0,3.0,3.0,3.0
apache/rocketmq,587.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,23853211","0,10743802",Fluctuating,Fluctuating -> Fluctuating,SAME,65.0,605.0,109.0,101.0,26.0,436.0,2121.0,1522.0,11034.0,174.0,1163.0,893.0,5401.0,fac30c3596d5577cd80a52af9ad89a0839016137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71479.0,71.0,87809.0,+,4.0,low: 45530 *** moderate: 8110 *** high: 2309 *** very_high: 914 ***,low: 63.697 *** moderate: 11.346 *** high: 3.23 *** very_high: 1.279 ***,low: 38967 *** moderate: 6076 *** high: 5862 *** very_high: 5958 ***,low: 54.515 *** moderate: 8.5 *** high: 8.201 *** very_high: 8.335 ***,-,2.0,o,3.0,3235.0,940.0,"4,53",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"54,2348",2697.0,64.0,1724.0,5178.0,685.0,10949.0,288.0,350.0,16477.0,19.0,+,4.0,4.0,3.0,3.0,3.0
apache/rocketmq,588.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,1980198","0,09836066",Fluctuating,Fluctuating -> Fluctuating,SAME,66.0,671.0,101.0,93.0,20.0,395.0,2516.0,1739.0,12773.0,126.0,1289.0,972.0,6373.0,0239421fa59b67c423cf9fcabf5cd6edda0c2076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72258.0,72.0,88679.0,+,4.0,low: 45905 *** moderate: 8454 *** high: 2282 *** very_high: 914 ***,low: 63.529 *** moderate: 11.7 *** high: 3.158 *** very_high: 1.265 ***,low: 39164 *** moderate: 6139 *** high: 5991 *** very_high: 6261 ***,low: 54.2 *** moderate: 8.496 *** high: 8.291 *** very_high: 8.665 ***,-,2.0,o,3.0,3345.0,951.0,"4,63",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"50,1879",2742.0,64.0,1755.0,5213.0,688.0,10997.0,299.0,361.0,16571.0,19.0,+,4.0,4.0,3.0,3.0,3.0
apache/rocketmq,589.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,19354839","0,12287582",Fluctuating,Fluctuating -> Fluctuating,SAME,94.0,765.0,93.0,124.0,18.0,573.0,3089.0,1522.0,14295.0,256.0,1545.0,930.0,7303.0,92f2d03878c45740e0c8449260a7e7549f576b95,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73536.0,74.0,90133.0,+,4.0,low: 46647 *** moderate: 8679 *** high: 2424 *** very_high: 914 ***,low: 63.434 *** moderate: 11.802 *** high: 3.296 *** very_high: 1.243 ***,low: 39892 *** moderate: 6300 *** high: 6005 *** very_high: 6467 ***,low: 54.248 *** moderate: 8.567 *** high: 8.166 *** very_high: 8.794 ***,-,2.0,o,3.0,3471.0,1003.0,"4,72",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"60,4981",2758.0,64.0,1761.0,5228.0,698.0,11157.0,299.0,361.0,16746.0,19.0,+,4.0,4.0,3.0,3.0,3.0
apache/rocketmq,590.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,27419355","0,12969283",Attractive,Fluctuating -> Attractive,SAME,114.0,879.0,124.0,163.0,34.0,572.0,3661.0,1611.0,15906.0,261.0,1806.0,992.0,8295.0,28d78498544c07524fe70454337862c7c43a781a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74836.0,75.0,91581.0,+,4.0,low: 47755 *** moderate: 8487 *** high: 2381 *** very_high: 914 ***,low: 63.813 *** moderate: 11.341 *** high: 3.182 *** very_high: 1.221 ***,low: 40584 *** moderate: 6574 *** high: 6245 *** very_high: 6134 ***,low: 54.231 *** moderate: 8.785 *** high: 8.345 *** very_high: 8.197 ***,-,2.0,o,3.0,3307.0,966.0,"4,42",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"63,0034",2760.0,64.0,1756.0,5261.0,706.0,11285.0,298.0,360.0,16906.0,18.0,+,4.0,4.0,3.0,3.0,3.0
apache/rocketmq,591.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,33742331","0,12537313",Attractive,Attractive -> Attractive,SAME,126.0,1005.0,163.0,200.0,55.0,844.0,4505.0,1426.0,17332.0,435.0,2241.0,924.0,9219.0,cdfa5ced7e8152e0b359fdeeb2694be641eb5e29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77174.0,77.0,94375.0,+,4.0,low: 49600 *** moderate: 8343 *** high: 2617 *** very_high: 914 ***,low: 64.27 *** moderate: 10.811 *** high: 3.391 *** very_high: 1.184 ***,low: 42062 *** moderate: 6613 *** high: 6513 *** very_high: 6286 ***,low: 54.503 *** moderate: 8.569 *** high: 8.439 *** very_high: 8.145 ***,-,2.0,o,3.0,3382.0,985.0,"4,38",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"57,0791",2841.0,63.0,1803.0,5317.0,729.0,11660.0,309.0,371.0,17348.0,18.0,+,4.0,4.0,3.0,3.0,3.0
apache/rocketmq,592.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:45,2024-01-26 03:45,3381.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,"0,3","0,09459459",Attractive,Attractive -> Attractive,SAME,105.0,1110.0,200.0,186.0,60.0,1252.0,5757.0,1141.0,18473.0,608.0,2849.0,681.0,9900.0,646d04f42524636ad09364af2a67fa8ab8b6b8fa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132712.0,133.0,160874.0,+,4.0,low: 85217 *** moderate: 12713 *** high: 5747 *** very_high: 1079 ***,low: 64.212 *** moderate: 9.579 *** high: 4.33 *** very_high: 0.813 ***,low: 72204 *** moderate: 10503 *** high: 10606 *** very_high: 11443 ***,low: 54.407 *** moderate: 7.914 *** high: 7.992 *** very_high: 8.622 ***,-,2.0,o,3.0,6186.0,1793.0,"4,66",+,4.0,+,4.0,o,3.0,o,3.0,3.0,"78,702",4964.0,67.0,3320.0,8832.0,1190.0,19036.0,454.0,550.0,28418.0,18.0,+,4.0,4.0,3.0,3.0,3.0
brettwooldridge/HikariCP,594.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:47,2024-01-26 03:47,4045.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,10526316","0,06030151",Terminal,Fluctuating -> Terminal,SAME,12.0,199.0,19.0,15.0,2.0,117.0,1518.0,1541.0,11480.0,20.0,297.0,262.0,1649.0,e3e653493064ab464498b52b9df261e04c5798d5,,0.0,111.0,0.0,111.0,1.0,304.0,1.0,293.0,5182.0,5.0,7361.0,++,5.0,low: 3056 *** moderate: 326 *** high: 37 *** very_high: 0 ***,low: 58.973 *** moderate: 6.291 *** high: 0.714 *** very_high: 0 ***,low: 2886 *** moderate: 416 *** high: 117 *** very_high: 0 ***,low: 55.693 *** moderate: 8.028 *** high: 2.258 *** very_high: 0 ***,+,4.0,++,5.0,15.0,6.0,"0,29",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"18,4308",429.0,69.0,296.0,1231.0,66.0,751.0,67.0,69.0,2051.0,28.0,+,4.0,5.0,4.0,5.0,5.0
brettwooldridge/HikariCP,595.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:47,2024-01-26 03:47,4045.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,2","0,0787037",Fluctuating,Terminal -> Fluctuating,SAME,17.0,216.0,15.0,20.0,3.0,90.0,1608.0,1341.0,12821.0,16.0,313.0,224.0,1873.0,8a28f6ebb36a8d44e25333ee4ecb2c8fd3eea99f,,2.0,113.0,2.0,113.0,2.0,306.0,2.0,295.0,5348.0,5.0,7554.0,++,5.0,low: 3146 *** moderate: 356 *** high: 37 *** very_high: 0 ***,low: 58.826 *** moderate: 6.657 *** high: 0.692 *** very_high: 0 ***,low: 3044 *** moderate: 378 *** high: 117 *** very_high: 0 ***,low: 56.918 *** moderate: 7.068 *** high: 2.188 *** very_high: 0 ***,+,4.0,++,5.0,15.0,6.0,"0,28",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"22,175",432.0,69.0,299.0,1257.0,66.0,751.0,67.0,69.0,2077.0,27.0,+,4.0,5.0,4.0,5.0,5.0
brettwooldridge/HikariCP,596.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:47,2024-01-26 03:47,4045.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,2","0,05263158",Terminal,Fluctuating -> Terminal,SAME,12.0,228.0,20.0,16.0,4.0,95.0,1703.0,1134.0,13955.0,15.0,328.0,168.0,2041.0,8217f2082d884f878c8d245dae19ca28dce5577d,,0.0,113.0,0.0,113.0,0.0,306.0,0.0,295.0,5348.0,5.0,7554.0,++,5.0,low: 3146 *** moderate: 356 *** high: 37 *** very_high: 0 ***,low: 58.826 *** moderate: 6.657 *** high: 0.692 *** very_high: 0 ***,low: 3044 *** moderate: 378 *** high: 117 *** very_high: 0 ***,low: 56.918 *** moderate: 7.068 *** high: 2.188 *** very_high: 0 ***,+,4.0,++,5.0,15.0,6.0,"0,28",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"24,6534",432.0,69.0,299.0,1257.0,66.0,751.0,67.0,69.0,2077.0,27.0,+,4.0,5.0,4.0,5.0,5.0
brettwooldridge/HikariCP,597.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:47,2024-01-26 03:47,4045.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,4375","0,05394191",Stagnant,Terminal -> Stagnant,SAME,13.0,241.0,16.0,22.0,7.0,88.0,1791.0,944.0,14899.0,15.0,343.0,131.0,2172.0,2a92bcf2c78ca1a033d3c3826eeb65dc98ac7985,,0.0,113.0,0.0,113.0,0.0,306.0,0.0,295.0,5454.0,5.0,7674.0,++,5.0,low: 3215 *** moderate: 358 *** high: 45 *** very_high: 0 ***,low: 58.948 *** moderate: 6.564 *** high: 0.825 *** very_high: 0 ***,low: 3112 *** moderate: 300 *** high: 206 *** very_high: 0 ***,low: 57.059 *** moderate: 5.501 *** high: 3.777 *** very_high: 0 ***,+,4.0,++,5.0,14.0,6.0,"0,26",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"29,0729",439.0,70.0,306.0,1272.0,66.0,751.0,67.0,69.0,2092.0,27.0,+,4.0,5.0,4.0,5.0,5.0
brettwooldridge/HikariCP,598.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 03:47,2024-01-26 03:47,4045.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,04545455","0,05490196",Terminal,Stagnant -> Terminal,SAME,14.0,255.0,22.0,16.0,1.0,94.0,1885.0,1054.0,15953.0,14.0,357.0,183.0,2355.0,ed2da5f1f4ef19f871fac12effc0b199706905dc,,0.0,113.0,0.0,113.0,0.0,306.0,0.0,295.0,5442.0,5.0,7659.0,++,5.0,low: 3230 *** moderate: 360 *** high: 45 *** very_high: 0 ***,low: 59.353 *** moderate: 6.615 *** high: 0.827 *** very_high: 0 ***,low: 3122 *** moderate: 262 *** high: 251 *** very_high: 0 ***,low: 57.369 *** moderate: 4.814 *** high: 4.612 *** very_high: 0 ***,+,4.0,++,5.0,14.0,6.0,"0,26",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"30,1375",438.0,70.0,305.0,1268.0,66.0,751.0,67.0,69.0,2088.0,27.0,+,4.0,5.0,4.0,5.0,5.0
